title,date,description,amount,hours,subtotal,discount,rate,rate_ptm,rate_nm,rate_wkn,rate_wkd,rate_wth,rate_ftm,omi,east_oak,down,atrium,broadway,meditation,west_oak,jingletown,up,kitchen,meridian,fdd,rcd,hdd,fd,pd,mrd
2079 Cinema Club,2014-07-16,On Broadway,140,3,420,,Full Time Member Weekday Rate,False,False,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2079 Cinema Club,2014-07-16,A/V Technician,40,2,80,,Full Time Member Weekday Rate,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2079 Cinema Club,2014-07-16,Set Up & Break Down,50,2,100,,Full Time Member Weekday Rate,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2080 Libby Shaaf,2014-06-08,A/V Technician,40,2.5,100,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2080 Libby Shaaf,2014-06-08,2301 Venue,Comped,2,0,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2080 Libby Shaaf,2014-06-08,A/V Equipment Rental,140,1,140,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2080 Libby Shaaf,2014-06-08,Furniture Rental,749,1,749,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2080 Libby Shaaf,2014-06-08,Fire Permit,757,1,757,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2080 Libby Shaaf,2014-06-08,Impact Hub Oakland Service/Staffing Fee,50,17,850,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2081 BK Foundation,2014-07-19,Standard Cleaning Fee,250,Flat Fee,250,,Full Time Member Weekend Rate,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2081 BK Foundation,2014-07-19,Atrium,140,4,560,,Full Time Member Weekend Rate,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2081 BK Foundation,2014-07-19,Set Up & Break Down,50,2,100,,Full Time Member Weekend Rate,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2081 BK Foundation,2014-07-19,A/V Technician,40,2,80,,Full Time Member Weekend Rate,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2082 Libby Shaaf,2014-06-22,A/V Technician,40,2,80,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2082 Libby Shaaf,2014-06-22,Standard Cleaning Fee,250,Flat Fee,250,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2082 Libby Shaaf,2014-06-22,On Broadway,295,2,590,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2082 Libby Shaaf,2014-06-22,Set Up & Break Down,50,3.5,175,,Non Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2083 Nat Poetry Slam,2014-08-08,Entire Space,140,2.5,350,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2083 Nat Poetry Slam,2014-08-08,Large Party Cleaning Fee,300,Flat Fee,Waved,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2083 Nat Poetry Slam,2014-08-08,Set Up & Break Down,50,2.5,Waved,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2083 Nat Poetry Slam_cleaning,2014-08-08,Standard Janitorial Fee,250,Flat Fee,250,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2083 Nat Poetry Slam,2014-08-08,A/V Technician,40,4,160,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2084 BuildUp,2014-06-24,Standard Cleaning Fee,250,Flat Fee,250,,Non-Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2084 BuildUp,2014-06-24,On Broadway,295,2,590,,Non-Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2084 BuildUp,2014-06-24,Set Up & Break Down,50,2.5,125,,Non-Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2084 BuildUp,2014-06-24,A/V Technician,40,1,40,,Non-Member Weekday Rate,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2085 P2R Graduation,2014-06-21,Standard Cleaning Fee,250,Flat Fee,250,,Full Time Member Weekend Rate,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2085 P2R Graduation,2014-06-21,Coffee Service,29,Flat Fee,29,,Full Time Member Weekend Rate,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2085 P2R Graduation,2014-06-21,On Broadway,62,3,186,,Full Time Member Weekend Rate,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2085 P2R Graduation,2014-06-21,Set Up & Break Down,50,2.5,125,,Full Time Member Weekend Rate,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2085 P2R Graduation,2014-06-21,A/V Technician,40,4,160,,Full Time Member Weekend Rate,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2086 OBDC,2014-07-15,Set Up & Clean Up,30,1,30,,Fulltime member Weekday Rate,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2086 OBDC,2014-07-15,Meridian,45,3,Org member hrs,,Fulltime member Weekday Rate,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2087 Summer Wine Event,2014-07-16,On Broadway,275,3,825,,,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2087 Summer Wine Event,2014-07-16,Omi Gallery,comped,,comped,,,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2087 Summer Wine Event,2014-07-16,Set Up & Break Down,15,4.5,67.5,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2087 Summer Wine Event,2014-07-16,Atrium,130,3,390,,,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2087 Summer Wine Event,2014-07-16,Large Party Cleaning Fee,500,Flat Fee,500,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2087 Summer Wine Event,2014-07-16,Jingle Town Lounge Mezzanine,comped,,comped,,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2088 WikiStategies,2014-07-19,Meridian Room,125,5,625,,Non-Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False
2088 WikiStategies,2014-07-19,Set Up & Break Down,30,2,60,,Non-Member Weekend Rate,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2089 Vegan Soul Sunday,2014-07-20,Atrium,55,4,220,,WITH event rate,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2089 Vegan Soul Sunday,2014-07-20,Omi Gallery,comped,,comped,,WITH event rate,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2089 Vegan Soul Sunday,2014-07-20,Large Party Cleaning Fee,500,,500,,WITH event rate,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2089 Vegan Soul Sunday,2014-07-20,On Broadway,140,4,560,,WITH event rate,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2089 Vegan Soul Sunday,2014-07-20,Set Up & Break Down,30,0,0,,WITH event rate,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2090 Mandela Marketplace_Final,2014-11-06,Entire Space,375,4,1500,,Part Time Member Weekday Rate,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2090 Mandela Marketplace_Final,2014-11-06,Atrium,150,,,,Part Time Member Weekday Rate,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
2090 Mandela Marketplace_Final,2014-11-06,A/V Technician,40,6,240,,Part Time Member Weekday Rate,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2090 Mandela Marketplace_Final,2014-11-06,Set Up & Break Down,75,4,300,,Part Time Member Weekday Rate,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2090 Mandela Marketplace_Final,2014-11-06,Omi Gallery,comped,,,,Part Time Member Weekday Rate,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2090 Mandela Marketplace_Final,2014-11-06,Early Closing Fee,175,Flat Fee,175,,Part Time Member Weekday Rate,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2090 Mandela Marketplace_Final,2014-11-06,On Broadway,225,,,,Part Time Member Weekday Rate,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False
2090 Mandela Marketplace,2014-11-06,Large Party Cleaning Fee,500,Flat Fee,500,,Part Time Member Weekday Rate,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
2090 Mandela Marketplace,2014-11-06,Uptown,65,,,,Part Time Member Weekday Rate,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
2090 Mandela Marketplace,2014-11-06,A/V Technician,40,5,200,,Part Time Member Weekday Rate,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
